member_key,email_allowed,sms_allowed,call_allowed,preferred_channel,do_not_contact_flag,channel_risk_notes
MBR00508,true,true,true,CALL,false,Phone outreach preferred
MBR00509,false,true,true,SMS,false,Mobile preferred
MBR00510,true,true,true,SMS,false,Mobile preferred
MBR00511,false,false,true,CALL,false,Phone outreach preferred
MBR00512,true,false,true,SMS,false,Mobile preferred
MBR00513,true,true,true,CALL,false,Phone outreach preferred
MBR00514,true,true,false,EMAIL,false,Engaged via portal
MBR00515,true,false,true,SMS,false,Mobile preferred
MBR00516,false,true,true,CALL,false,Phone outreach preferred
MBR00517,true,true,true,CALL,false,Phone outreach preferred
MBR00518,true,true,true,CALL,false,Phone outreach preferred
MBR00519,false,true,true,CALL,false,Phone outreach preferred
MBR00520,true,true,true,CALL,false,Phone outreach preferred
MBR00521,false,false,true,EMAIL,true,Engaged via portal
MBR00522,true,true,true,SMS,false,Mobile preferred
MBR00523,false,false,true,SMS,false,Mobile preferred
MBR00524,false,true,true,CALL,false,Phone outreach preferred
MBR00525,false,true,true,CALL,false,Phone outreach preferred
MBR00526,true,true,true,EMAIL,false,Engaged via portal
MBR00527,false,false,true,CALL,false,Phone outreach preferred
MBR00528,false,true,false,CALL,false,Phone outreach preferred
MBR00529,false,true,true,CALL,false,Phone outreach preferred
MBR00530,true,true,true,EMAIL,false,Engaged via portal
MBR00531,false,true,true,CALL,false,Phone outreach preferred
MBR00532,false,false,true,EMAIL,false,Engaged via portal
MBR00533,true,true,true,CALL,false,Phone outreach preferred
MBR00534,true,false,true,EMAIL,false,Engaged via portal
MBR00535,false,true,true,CALL,false,Phone outreach preferred
MBR00536,false,false,true,EMAIL,false,Engaged via portal
MBR00537,true,true,true,CALL,false,Phone outreach preferred
MBR00538,true,true,true,SMS,false,Mobile preferred
MBR00539,false,true,true,EMAIL,true,Engaged via portal
MBR00540,true,true,true,CALL,false,Phone outreach preferred
MBR00541,true,true,true,CALL,false,Phone outreach preferred
MBR00542,false,true,true,EMAIL,false,Engaged via portal
MBR00543,true,true,true,EMAIL,false,Engaged via portal
MBR00544,false,true,true,CALL,false,Phone outreach preferred
MBR00545,true,true,true,CALL,false,Phone outreach preferred
MBR00546,true,false,false,SMS,false,Mobile preferred
MBR00547,true,true,true,CALL,false,Phone outreach preferred
MBR00548,true,true,true,EMAIL,false,Engaged via portal
MBR00549,true,true,true,EMAIL,false,Engaged via portal
MBR00550,true,true,true,SMS,true,Mobile preferred
MBR00551,true,true,true,SMS,false,Mobile preferred
MBR00552,false,true,true,SMS,false,Mobile preferred
MBR00553,false,true,true,EMAIL,false,Engaged via portal
MBR00554,false,true,true,SMS,false,Mobile preferred
MBR00555,false,false,true,SMS,false,Mobile preferred
MBR00556,false,true,true,SMS,false,Mobile preferred
MBR00557,true,true,true,CALL,false,Phone outreach preferred
MBR00558,false,true,true,SMS,false,Mobile preferred
MBR00559,true,false,true,SMS,false,Mobile preferred
MBR00560,true,false,true,SMS,false,Mobile preferred
MBR00561,true,true,true,CALL,false,Phone outreach preferred
MBR00562,false,true,true,SMS,false,Mobile preferred
MBR00563,false,false,true,CALL,false,Phone outreach preferred
MBR00564,false,true,true,EMAIL,false,Engaged via portal
MBR00565,true,true,true,SMS,false,Mobile preferred
MBR00566,true,true,true,EMAIL,false,Engaged via portal
MBR00567,false,true,true,EMAIL,false,Engaged via portal
MBR00568,false,true,true,SMS,false,Mobile preferred
MBR00569,true,true,true,SMS,false,Mobile preferred
MBR00570,false,true,true,CALL,false,Phone outreach preferred
MBR00571,false,true,true,SMS,false,Mobile preferred
MBR00572,true,false,true,SMS,false,Mobile preferred
MBR00573,true,true,true,EMAIL,false,Engaged via portal
MBR00574,false,true,true,EMAIL,false,Engaged via portal
MBR00575,false,false,true,SMS,true,Mobile preferred
MBR00576,true,true,true,EMAIL,false,Engaged via portal
MBR00577,false,true,true,CALL,false,Phone outreach preferred
MBR00578,true,true,true,SMS,false,Mobile preferred
MBR00579,false,true,true,EMAIL,false,Engaged via portal
MBR00580,false,false,true,CALL,false,Phone outreach preferred
MBR00581,true,true,true,EMAIL,true,Engaged via portal
MBR00582,false,true,true,CALL,false,Phone outreach preferred
MBR00583,true,false,true,SMS,false,Mobile preferred
MBR00584,true,false,true,EMAIL,false,Engaged via portal
MBR00585,false,true,true,SMS,false,Mobile preferred
MBR00586,false,true,true,SMS,false,Mobile preferred
MBR00587,true,false,true,EMAIL,false,Engaged via portal
MBR00588,true,true,true,CALL,false,Phone outreach preferred
MBR00589,true,true,true,CALL,false,Phone outreach preferred
MBR00590,false,true,true,CALL,false,Phone outreach preferred
MBR00591,false,true,false,SMS,false,Mobile preferred
MBR00592,false,true,true,EMAIL,false,Engaged via portal
MBR00593,false,false,false,SMS,false,Mobile preferred
MBR00594,false,true,true,SMS,false,Mobile preferred
MBR00595,true,true,true,CALL,false,Phone outreach preferred
MBR00596,false,true,true,CALL,false,Phone outreach preferred
MBR00597,false,true,true,SMS,false,Mobile preferred
MBR00598,true,false,true,SMS,false,Mobile preferred
MBR00599,false,true,true,SMS,false,Mobile preferred
MBR00600,true,true,true,SMS,false,Mobile preferred
MBR00601,true,false,false,EMAIL,false,Engaged via portal
MBR00602,true,true,false,EMAIL,false,Engaged via portal
MBR00603,true,true,true,CALL,false,Phone outreach preferred
MBR00604,false,true,true,SMS,false,Mobile preferred
MBR00605,false,false,true,CALL,false,Phone outreach preferred
MBR00606,false,true,true,EMAIL,false,Engaged via portal
MBR00607,true,true,true,CALL,false,Phone outreach preferred
MBR00608,true,true,true,SMS,false,Mobile preferred
MBR00609,false,true,true,SMS,false,Mobile preferred
MBR00610,false,true,true,EMAIL,false,Engaged via portal
MBR00611,true,true,true,CALL,false,Phone outreach preferred
MBR00612,false,true,true,CALL,false,Phone outreach preferred
MBR00613,false,true,true,EMAIL,false,Engaged via portal
MBR00614,false,true,true,CALL,false,Phone outreach preferred
MBR00615,true,true,false,EMAIL,false,Engaged via portal
MBR00616,false,true,true,CALL,false,Phone outreach preferred
MBR00617,false,true,true,EMAIL,false,Engaged via portal
MBR00618,false,true,false,CALL,false,Phone outreach preferred
MBR00619,false,true,true,CALL,false,Phone outreach preferred
MBR00620,true,true,true,SMS,false,Mobile preferred
MBR00621,false,false,true,EMAIL,true,Engaged via portal
MBR00622,true,false,true,EMAIL,false,Engaged via portal
MBR00623,false,true,true,CALL,false,Phone outreach preferred
MBR00624,true,true,false,SMS,true,Mobile preferred
MBR00625,true,true,true,SMS,false,Mobile preferred
MBR00626,false,false,true,SMS,false,Mobile preferred
MBR00627,false,true,true,SMS,false,Mobile preferred
MBR00628,true,true,true,SMS,false,Mobile preferred
MBR00629,true,true,true,EMAIL,true,Engaged via portal
MBR00630,false,true,true,CALL,false,Phone outreach preferred
MBR00631,true,true,true,CALL,false,Phone outreach preferred
MBR00632,false,true,false,CALL,false,Phone outreach preferred
MBR00633,false,true,true,SMS,false,Mobile preferred
MBR00634,true,true,true,SMS,false,Mobile preferred
MBR00635,false,true,true,EMAIL,false,Engaged via portal
MBR00636,false,true,true,SMS,false,Mobile preferred
MBR00637,false,true,true,EMAIL,true,Engaged via portal
MBR00638,false,true,true,SMS,false,Mobile preferred
MBR00639,false,true,true,CALL,false,Phone outreach preferred
MBR00640,false,true,true,EMAIL,false,Engaged via portal
MBR00641,true,true,true,SMS,false,Mobile preferred
MBR00642,true,true,true,CALL,false,Phone outreach preferred
MBR00643,true,false,false,CALL,false,Phone outreach preferred
MBR00644,false,true,true,CALL,true,Phone outreach preferred
MBR00645,true,true,true,EMAIL,false,Engaged via portal
MBR00646,false,true,true,CALL,false,Phone outreach preferred
MBR00647,false,true,false,SMS,false,Mobile preferred
MBR00648,true,false,true,EMAIL,false,Engaged via portal
MBR00649,false,true,true,SMS,false,Mobile preferred
MBR00650,true,true,true,CALL,false,Phone outreach preferred
MBR00651,false,true,true,SMS,false,Mobile preferred
MBR00652,false,true,true,CALL,false,Phone outreach preferred
MBR00653,false,true,true,SMS,false,Mobile preferred
MBR00654,false,false,true,EMAIL,false,Engaged via portal
MBR00655,true,true,true,EMAIL,false,Engaged via portal
MBR00656,true,true,true,CALL,false,Phone outreach preferred
MBR00657,false,false,true,EMAIL,false,Engaged via portal
MBR00658,true,true,true,CALL,false,Phone outreach preferred
MBR00659,true,false,true,EMAIL,true,Engaged via portal
MBR00660,true,true,true,EMAIL,false,Engaged via portal
MBR00661,false,true,true,SMS,false,Mobile preferred
MBR00662,true,true,true,SMS,false,Mobile preferred
MBR00663,true,true,true,SMS,false,Mobile preferred
MBR00664,false,true,true,SMS,false,Mobile preferred
MBR00665,true,true,false,SMS,false,Mobile preferred
MBR00666,false,false,true,EMAIL,false,Engaged via portal
MBR00667,true,false,true,SMS,false,Mobile preferred
MBR00668,false,true,false,EMAIL,false,Engaged via portal
MBR00669,true,true,true,SMS,false,Mobile preferred
MBR00670,false,false,true,SMS,false,Mobile preferred
MBR00671,true,true,true,SMS,false,Mobile preferred
MBR00672,false,true,true,SMS,false,Mobile preferred
MBR00673,true,true,true,CALL,false,Phone outreach preferred
MBR00674,true,true,false,SMS,false,Mobile preferred
MBR00675,true,true,true,CALL,false,Phone outreach preferred
MBR00676,false,true,true,SMS,false,Mobile preferred
MBR00677,true,true,true,SMS,true,Mobile preferred
MBR00678,false,true,true,EMAIL,false,Engaged via portal
MBR00679,true,true,false,SMS,false,Mobile preferred
MBR00680,false,true,true,EMAIL,false,Engaged via portal
MBR00681,true,true,true,CALL,false,Phone outreach preferred
MBR00682,true,true,true,SMS,false,Mobile preferred
MBR00683,false,false,true,EMAIL,false,Engaged via portal
MBR00684,false,true,true,CALL,false,Phone outreach preferred
MBR00685,false,true,false,SMS,false,Mobile preferred
MBR00686,false,true,true,EMAIL,true,Engaged via portal
MBR00687,false,true,false,CALL,false,Phone outreach preferred
MBR00688,true,true,true,EMAIL,false,Engaged via portal
MBR00689,true,false,true,EMAIL,false,Engaged via portal
MBR00690,true,true,true,SMS,false,Mobile preferred
MBR00691,true,true,true,SMS,false,Mobile preferred
MBR00692,true,true,true,CALL,false,Phone outreach preferred
MBR00693,false,true,true,SMS,false,Mobile preferred
MBR00694,true,true,true,CALL,false,Phone outreach preferred
MBR00695,true,true,false,EMAIL,false,Engaged via portal
MBR00696,true,true,true,EMAIL,false,Engaged via portal
MBR00697,true,true,true,CALL,false,Phone outreach preferred
MBR00698,true,true,false,CALL,false,Phone outreach preferred
MBR00699,false,true,true,EMAIL,false,Engaged via portal
MBR00700,false,true,true,EMAIL,false,Engaged via portal
MBR00701,false,false,true,EMAIL,false,Engaged via portal
MBR00702,false,true,true,EMAIL,false,Engaged via portal
MBR00703,false,true,true,CALL,false,Phone outreach preferred
MBR00704,true,true,true,CALL,false,Phone outreach preferred
MBR00705,false,true,false,CALL,false,Phone outreach preferred
MBR00706,true,false,false,CALL,false,Phone outreach preferred
MBR00707,true,true,true,EMAIL,false,Engaged via portal
MBR00708,true,true,true,SMS,false,Mobile preferred
MBR00709,true,true,true,EMAIL,false,Engaged via portal
MBR00710,true,true,true,SMS,false,Mobile preferred
MBR00711,false,true,true,SMS,false,Mobile preferred
MBR00712,true,false,true,EMAIL,false,Engaged via portal
MBR00713,false,true,false,EMAIL,false,Engaged via portal
MBR00714,false,true,true,SMS,true,Mobile preferred
MBR00715,false,true,false,SMS,false,Mobile preferred
MBR00716,false,true,true,CALL,false,Phone outreach preferred
MBR00717,false,false,false,SMS,false,Mobile preferred
MBR00718,true,true,false,EMAIL,false,Engaged via portal
MBR00719,true,true,true,SMS,false,Mobile preferred
MBR00720,true,true,true,SMS,false,Mobile preferred
MBR00721,false,false,true,CALL,false,Phone outreach preferred
MBR00722,true,true,true,CALL,false,Phone outreach preferred
MBR00723,true,false,true,CALL,false,Phone outreach preferred
MBR00724,true,true,true,SMS,false,Mobile preferred
MBR00725,true,true,true,CALL,false,Phone outreach preferred
MBR00726,false,false,true,CALL,false,Phone outreach preferred
MBR00727,true,false,true,EMAIL,false,Engaged via portal
MBR00728,false,true,true,CALL,false,Phone outreach preferred
MBR00729,false,true,true,EMAIL,false,Engaged via portal
MBR00730,false,false,true,CALL,false,Phone outreach preferred
MBR00731,false,true,true,EMAIL,false,Engaged via portal
MBR00732,true,true,true,SMS,false,Mobile preferred
MBR00733,true,true,true,EMAIL,false,Engaged via portal
MBR00734,false,true,true,SMS,false,Mobile preferred
MBR00735,true,true,true,CALL,false,Phone outreach preferred
MBR00736,true,true,true,CALL,false,Phone outreach preferred
MBR00737,false,true,true,SMS,true,Mobile preferred
MBR00738,true,false,true,EMAIL,false,Engaged via portal
MBR00739,true,true,true,CALL,false,Phone outreach preferred
MBR00740,false,false,true,CALL,false,Phone outreach preferred
MBR00741,true,true,false,EMAIL,false,Engaged via portal
MBR00742,true,true,true,SMS,false,Mobile preferred
MBR00743,true,true,true,SMS,false,Mobile preferred
MBR00744,true,false,true,SMS,false,Mobile preferred
MBR00745,false,true,true,CALL,false,Phone outreach preferred
MBR00746,true,true,true,EMAIL,false,Engaged via portal
MBR00747,true,false,true,SMS,true,Mobile preferred
MBR00748,false,true,true,SMS,false,Mobile preferred
MBR00749,false,true,true,SMS,false,Mobile preferred
MBR00750,true,false,false,CALL,false,Phone outreach preferred
MBR00751,true,true,true,SMS,true,Mobile preferred
MBR00752,false,true,true,CALL,false,Phone outreach preferred
MBR00753,true,true,true,EMAIL,false,Engaged via portal
MBR00754,true,true,true,SMS,false,Mobile preferred
MBR00755,false,true,true,SMS,false,Mobile preferred
MBR00756,true,false,false,EMAIL,false,Engaged via portal
MBR00757,false,true,true,CALL,false,Phone outreach preferred
MBR00758,true,false,true,CALL,false,Phone outreach preferred
MBR00759,false,true,true,CALL,true,Phone outreach preferred
MBR00760,true,false,true,SMS,false,Mobile preferred
MBR00761,true,false,true,CALL,false,Phone outreach preferred
MBR00762,false,true,true,CALL,false,Phone outreach preferred
MBR00763,false,false,true,CALL,false,Phone outreach preferred
MBR00764,false,true,true,CALL,false,Phone outreach preferred
MBR00765,false,true,true,SMS,false,Mobile preferred
MBR00766,true,true,true,SMS,false,Mobile preferred
MBR00767,false,false,true,CALL,false,Phone outreach preferred
MBR00768,false,true,true,EMAIL,false,Engaged via portal
MBR00769,true,true,true,EMAIL,false,Engaged via portal
MBR00770,false,true,true,CALL,false,Phone outreach preferred
MBR00771,false,true,true,SMS,false,Mobile preferred
MBR00772,false,false,true,CALL,false,Phone outreach preferred
MBR00773,true,true,true,CALL,false,Phone outreach preferred
MBR00774,false,true,true,SMS,false,Mobile preferred
MBR00775,false,false,true,CALL,false,Phone outreach preferred
MBR00776,false,true,true,SMS,false,Mobile preferred
MBR00777,true,true,true,CALL,false,Phone outreach preferred
MBR00778,true,false,true,SMS,false,Mobile preferred
MBR00779,false,true,true,EMAIL,false,Engaged via portal
MBR00780,true,false,true,CALL,false,Phone outreach preferred
MBR00781,true,true,true,EMAIL,false,Engaged via portal
MBR00782,true,true,true,SMS,false,Mobile preferred
MBR00783,true,true,true,CALL,false,Phone outreach preferred
MBR00784,true,true,true,CALL,false,Phone outreach preferred
MBR00785,true,true,true,CALL,false,Phone outreach preferred
MBR00786,true,true,true,CALL,false,Phone outreach preferred
MBR00787,true,true,true,EMAIL,false,Engaged via portal
MBR00788,false,true,true,SMS,false,Mobile preferred
MBR00789,true,true,true,CALL,false,Phone outreach preferred
MBR00790,true,false,true,CALL,false,Phone outreach preferred
MBR00791,true,true,true,CALL,false,Phone outreach preferred
MBR00792,true,false,true,SMS,false,Mobile preferred
MBR00793,true,false,true,SMS,false,Mobile preferred
MBR00794,true,true,true,SMS,false,Mobile preferred
MBR00795,false,true,true,EMAIL,false,Engaged via portal
MBR00796,false,true,true,EMAIL,false,Engaged via portal
MBR00797,false,true,true,CALL,false,Phone outreach preferred
MBR00798,false,false,true,SMS,false,Mobile preferred
MBR00799,true,true,true,EMAIL,false,Engaged via portal
